0.233155	0.718659	0.213565
0.813454	0.958642	0.430766
0.956818	0.864013	0.572723
0.660215	0.806785	0.898780
0.131612	0.700652	0.019405
0.810566	0.688748	0.837392
0.825622	0.417203	0.072624
0.680914	0.431872	0.463005
0.891182	0.180046	0.059640
0.737422	0.887772	0.689836
0.149067	0.685878	0.773669
0.469108	0.851629	0.887802
0.662155	0.982712	0.936874
0.776839	0.229167	0.383455
0.238224	0.978253	0.725500
0.548723	0.762838	0.638520
0.965578	0.046790	0.590536
0.122102	0.417788	0.407813
0.686789	0.450412	0.521370
0.074517	0.754770	0.857968
0.354879	0.407563	0.251466
0.840733	0.781201	0.120611
0.692856	0.071640	0.194137
0.520062	0.373145	0.558309
0.991546	0.924497	0.623071
0.417948	0.900054	0.638791
0.732261	0.644445	0.276322
0.857927	0.660664	0.242642
0.509878	0.875489	0.664034
0.104803	0.652512	0.971848
0.958483	0.004263	0.399233
0.357032	0.549094	0.081273
0.545790	0.543285	0.347598
0.196021	0.047751	0.522310
0.704108	0.523853	0.806148
0.122209	0.477926	0.767670
0.304688	0.919098	0.772401
0.362520	0.223517	0.078418
0.458857	0.047379	0.154557
0.500932	0.614583	0.179108
0.543396	0.648408	0.999880
0.163612	0.982750	0.423987
0.699177	0.379179	0.982476
0.482248	0.051206	0.967002
0.341161	0.343948	0.993239
0.863902	0.244262	0.690458
0.944391	0.452223	0.213815
0.212886	0.352984	0.201926
0.034703	0.390882	0.032968
0.679867	0.782489	0.576137
0.414414	0.301257	0.077813
0.755563	0.833064	0.198320
0.692341	0.369169	0.983942
0.581129	0.631297	0.557617
0.664032	0.965636	0.817532
0.214467	0.929014	0.643884
0.502178	0.218111	0.789069
0.771411	0.526850	0.218398
0.568737	0.446842	0.562419
0.352936	0.055847	0.158660
0.449340	0.268093	0.564503
0.974180	0.764550	0.819680
0.037136	0.845691	0.739923
0.828321	0.310615	0.408805
0.657292	0.264509	0.671427
0.647978	0.845027	0.238359
0.824910	0.804230	0.401184
0.169035	0.403560	0.900041
0.768207	0.508875	0.139387
0.256447	0.284203	0.397196
0.825346	0.377315	0.835771
0.618795	0.190826	0.575806
0.737397	0.242128	0.816197
0.718030	0.962409	0.312184
0.211423	0.458885	0.850501
0.973042	0.183743	0.345083
0.416811	0.395118	0.619405
0.160368	0.387569	0.882098
0.804466	0.887915	0.087300
0.532559	0.409659	0.664922
0.302596	0.831280	0.264317
0.104384	0.247449	0.545233
0.044361	0.359065	0.755143
0.299272	0.999349	0.302642
0.821712	0.206501	0.843592
0.203049	0.625962	0.928332
0.936332	0.263006	0.151048
0.539234	0.875973	0.402730
0.532623	0.571166	0.633389
0.659840	0.258542	0.612694
0.349282	0.581445	0.345136
0.837805	0.920612	0.983424
0.615036	0.839401	0.501083
0.451887	0.201577	0.142481
0.040693	0.961830	0.404748
0.772013	0.989350	0.987977
0.023715	0.250496	0.289545
0.482801	0.290902	0.400201
0.783092	0.096744	0.532634
0.325107	0.156930	0.015619
0.681349	0.947521	0.552981
0.790198	0.764361	0.474389
0.967081	0.532988	0.494197
0.168290	0.561969	0.857201
0.085488	0.798120	0.019331
0.932901	0.423429	0.144464
0.055921	0.035349	0.708798
0.934653	0.228733	0.960523
0.704536	0.582510	0.154239
0.682841	0.708893	0.107787
0.266691	0.630058	0.380134
0.610282	0.240482	0.950358
0.537812	0.673648	0.201577
0.146631	0.065596	0.073893
0.852995	0.452937	0.040665
0.167559	0.639365	0.328159
0.214671	0.334596	0.075534
0.441843	0.971251	0.850919
0.364249	0.527226	0.885115
0.565654	0.427890	0.476449
0.007686	0.758075	0.479273
0.052961	0.004311	0.549219
0.256513	0.596107	0.268027
0.243199	0.046951	0.092909
0.134896	0.973201	0.625139
0.992025	0.325898	0.027163
0.229896	0.134908	0.740387
0.228150	0.705415	0.179141
0.726113	0.744411	0.931444
0.888966	0.950803	0.704125
0.667521	0.667999	0.000305
0.989837	0.936278	0.709132
0.828294	0.587575	0.070800
0.136624	0.182546	0.865661
0.551054	0.515375	0.132763
0.158207	0.754377	0.102394
0.824975	0.028300	0.745025
0.215453	0.587491	0.585868
0.227789	0.093921	0.513423
0.235246	0.790669	0.626797
0.644765	0.227415	0.561609
0.322920	0.883037	0.391941
0.404307	0.898377	0.751498
0.423592	0.778069	0.856088
0.133907	0.098649	0.386738
0.432584	0.114860	0.795904
0.741685	0.286975	0.046685
0.697337	0.763855	0.307099
0.967898	0.043494	0.549885
0.907864	0.498220	0.818542
0.427275	0.196773	0.335163
0.240016	0.423631	0.381643
0.477173	0.428253	0.274963
0.795500	0.298336	0.630512
0.098047	0.913679	0.599649
0.374782	0.851855	0.738091
0.761851	0.928283	0.713040
0.923696	0.124818	0.435641
0.490487	0.022150	0.718520
0.111769	0.203928	0.217649
0.470542	0.864416	0.951616
0.929950	0.015162	0.721421
0.192064	0.659595	0.229000
0.437641	0.564846	0.450306
0.618222	0.656577	0.375461
0.343577	0.682311	0.001676
0.869256	0.200451	0.379400
0.472336	0.419418	0.265488
0.818162	0.519580	0.754022
0.847912	0.301274	0.176435
0.347144	0.494955	0.845430
0.617985	0.099041	0.032382
0.302927	0.526121	0.430383
0.847209	0.209808	0.633972
0.915558	0.787600	0.485571
0.825029	0.580037	0.054961
0.109433	0.161949	0.986794
0.463219	0.898171	0.220056
0.236797	0.440280	0.510507
0.100520	0.008562	0.146688
0.803071	0.498234	0.761761
0.086462	0.662921	0.199366
0.229903	0.585124	0.441621
0.383609	0.327065	0.509912
0.115887	0.106114	0.593702
0.607185	0.299796	0.334111
0.306502	0.832012	0.233554
0.913218	0.377318	0.044948
0.873828	0.838435	0.166152
0.451002	0.210641	0.204830
0.333209	0.155784	0.935828
0.212909	0.855006	0.213851
0.588056	0.603676	0.329553
0.544230	0.299408	0.898376
0.695587	0.088135	0.268524
0.817933	0.490877	0.583867
0.085312	0.257065	0.774582
0.333909	0.032213	0.188099
0.838681	0.339195	0.487036
0.869464	0.833461	0.175583
0.552354	0.733875	0.432063
0.987504	0.036457	0.331202
0.659103	0.973800	0.910873
0.701033	0.008342	0.740755
0.369453	0.549916	0.974426
0.897307	0.614010	0.608296
0.123686	0.267451	0.491532
0.542133	0.829004	0.094831
0.107948	0.794211	0.793735
0.614513	0.543459	0.730138
0.489699	0.366954	0.794435
0.464023	0.634227	0.629153
0.066872	0.738855	0.831281
0.337990	0.546411	0.236554
0.501623	0.880755	0.769919
0.692721	0.227058	0.127859
0.723633	0.191071	0.633731
0.082741	0.792872	0.012556
0.939494	0.523958	0.688299
0.414170	0.290331	0.014457
0.473759	0.712446	0.010843
0.653044	0.820672	0.046642
0.893803	0.943036	0.613989
0.196610	0.653766	0.153100
0.034710	0.830356	0.669747
0.545282	0.243970	0.556282
0.141959	0.845219	0.793682
0.155126	0.787612	0.329543
0.888744	0.366579	0.200780
0.905470	0.625805	0.605594
0.001321	0.557581	0.333603
0.983382	0.897871	0.536782
0.139856	0.008099	0.789891
0.666456	0.889720	0.340210
0.033784	0.140810	0.540807
0.977555	0.998065	0.190393
0.159771	0.245091	0.032606
0.989817	0.645447	0.964326
0.976933	0.182659	0.303562
0.177441	0.332587	0.398547
0.398004	0.801099	0.224555
0.137442	0.803653	0.584938
0.276757	0.396098	0.885774
0.749760	0.526594	0.411720
0.730980	0.680396	0.503561
0.897799	0.854744	0.048270
0.596929	0.147142	0.510486
0.738642	0.837477	0.377084
0.725216	0.957540	0.218293
0.691896	0.186742	0.893387
0.679642	0.037369	0.107437
0.308303	0.882887	0.522592
0.189573	0.434106	0.898480
0.483923	0.817216	0.547993
0.933012	0.666132	0.599683
0.602912	0.220325	0.895747
0.391558	0.287618	0.201691
0.621583	0.914278	0.891425
0.120046	0.697449	0.104279
0.348634	0.153295	0.782058
0.312697	0.837657	0.211671
0.731114	0.481642	0.309824
0.524167	0.356588	0.422028
0.322879	0.139015	0.928185
0.317972	0.554166	0.463248
0.791995	0.582743	0.368498
0.966302	0.481335	0.191288
0.815715	0.172702	0.694771
0.614313	0.432934	0.068791
0.516341	0.478924	0.226477
0.048540	0.252950	0.080841
0.208495	0.523402	0.263963
0.873157	0.863277	0.321246
0.157983	0.056683	0.918247
0.999340	0.731815	0.396829
0.794644	0.196403	0.026616
0.392074	0.112897	0.148719
0.876240	0.918974	0.627680
0.495313	0.322762	0.478753
0.967660	0.497189	0.274190
0.170441	0.554934	0.795630
0.779376	0.515587	0.079141
0.834561	0.295095	0.259523
0.901281	0.071977	0.320333
0.274200	0.762204	0.105430
0.772741	0.687578	0.170797
0.836578	0.482299	0.364590
0.846851	0.799801	0.177144
0.864655	0.593628	0.779877
0.336609	0.000763	0.975096
0.843716	0.286427	0.125119
0.172873	0.911166	0.911141
0.266351	0.397839	0.989874
0.358691	0.243279	0.231453
0.199211	0.112191	0.880243
0.271742	0.708262	0.803895
0.449007	0.458990	0.712875
0.146347	0.462205	0.456104
0.576777	0.355726	0.943369
0.458677	0.261744	0.442367
0.298506	0.809734	0.171848
0.743480	0.914246	0.794161
0.536750	0.073050	0.607546
0.987831	0.459068	0.863929
0.051962	0.536410	0.750800
0.677113	0.305478	0.738853
0.683814	0.453204	0.564905
0.310590	0.779397	0.881067
0.271834	0.701396	0.761871
0.258666	0.695156	0.842945
0.801267	0.221091	0.115148
0.701066	0.170062	0.710779
0.734113	0.007666	0.438984
0.564907	0.438587	0.547359
0.336870	0.094990	0.538113
0.373768	0.399595	0.033653
0.605568	0.330529	0.533060
0.223600	0.544062	0.251966
0.615243	0.423763	0.005389
0.218469	0.262311	0.607643
0.285055	0.241549	0.883796
0.128837	0.818852	0.753584
0.151835	0.128754	0.406007
0.277255	0.009469	0.561517
0.283887	0.649664	0.343005
0.211053	0.179270	0.176146
0.443447	0.075367	0.461177
0.088762	0.381979	0.493012
0.520266	0.684484	0.424516
0.386739	0.499787	0.518067
0.610324	0.999336	0.503105
0.024605	0.619684	0.496657
0.402782	0.946781	0.055643
0.812835	0.376218	0.941794
0.264806	0.112685	0.292860
0.742990	0.822201	0.246297
0.077973	0.251160	0.805209
0.570808	0.177969	0.930545
0.981546	0.514369	0.252306
0.884512	0.036318	0.257300
0.216939	0.985931	0.963135
0.905427	0.764345	0.437232
0.744282	0.530608	0.485103
0.135148	0.444963	0.453451
0.716035	0.215152	0.846597
0.143216	0.239921	0.150578
0.744185	0.109903	0.961760
0.781428	0.032731	0.163531
0.686609	0.647869	0.707738
0.415602	0.123972	0.003416
0.904750	0.397752	0.243761
0.882804	0.102972	0.672594
0.108815	0.599546	0.617942
0.311743	0.308977	0.048178
0.508272	0.616032	0.121747
0.186195	0.021445	0.452914
0.524483	0.070671	0.703682
0.586051	0.183171	0.824567
0.298866	0.372092	0.542759
0.907728	0.561531	0.199639
0.144053	0.067564	0.108913
0.045397	0.292167	0.344428
0.437061	0.522516	0.201552
0.506664	0.226015	0.796117
0.742570	0.290362	0.059045
0.741008	0.914643	0.818790
0.680949	0.716584	0.170960
0.576510	0.920419	0.333919
0.719744	0.313194	0.401465
0.590045	0.927085	0.252112
0.168903	0.744411	0.946337
0.978324	0.352909	0.312542
0.699071	0.381544	0.997628
0.551875	0.332596	0.028703
0.178853	0.814786	0.279045
0.341194	0.535760	0.143808
0.041013	0.951805	0.341712
0.484030	0.828768	0.616339
0.239123	0.887688	0.174019
0.054926	0.763379	0.085943
0.645251	0.098015	0.780830
0.802847	0.789614	0.512061
0.965840	0.186491	0.426386
0.879895	0.441901	0.732349
0.416987	0.910782	0.711806
0.073804	0.036567	0.555166
0.001892	0.014862	0.072145
0.299107	0.145336	0.180057
0.772319	0.013399	0.129521
0.656537	0.773535	0.732380
0.432460	0.003343	0.127920
0.737428	0.273288	0.002877
0.557673	0.320144	0.901807
0.529548	0.061026	0.600224
0.052105	0.910618	0.994763
0.773016	0.685228	0.154225
0.758299	0.161769	0.145920
0.419601	0.204328	0.449562
0.858422	0.104471	0.901028
0.465932	0.686338	0.924646
0.370831	0.903173	0.081560
0.360799	0.430756	0.337343
0.147254	0.847431	0.759303
0.928939	0.739912	0.079019
0.814907	0.178271	0.735468
0.808362	0.230963	0.110523
0.584469	0.512104	0.812406
0.265495	0.281318	0.298452
0.258851	0.867039	0.872571
0.432075	0.739309	0.547180
0.629302	0.851195	0.443446
0.999924	0.008530	0.051866
0.234424	0.939754	0.528704
0.714438	0.528292	0.739814
0.684256	0.447207	0.524941
0.124781	0.024215	0.022260
0.915627	0.293421	0.519881
0.478497	0.192051	0.845838
0.346564	0.466847	0.682004
0.890404	0.204385	0.212674
0.436575	0.705386	0.303140
0.470363	0.093919	0.330248
0.136222	0.845097	0.844588
0.461651	0.168615	0.856828
0.623431	0.029136	0.563941
0.121419	0.653044	0.825494
0.075574	0.023993	0.463794
0.566826	0.226815	0.259456
0.515399	0.757288	0.905135
0.615215	0.545076	0.733525
0.495466	0.371073	0.767242
0.263792	0.677577	0.691330
0.049788	0.076764	0.012487
0.384049	0.191912	0.695028
0.442964	0.402530	0.428507
0.948273	0.833068	0.463957
0.286128	0.541154	0.671770
0.160239	0.915501	0.050856
0.065624	0.936038	0.025614
0.729339	0.145506	0.308985
0.544355	0.485269	0.012416
0.707077	0.130722	0.420640
0.347340	0.298275	0.663594
0.297087	0.810177	0.187275
0.832059	0.306876	0.352727
0.354475	0.952311	0.523590
0.570740	0.712128	0.136108
0.407501	0.220032	0.652679
0.935790	0.740628	0.021658
0.464297	0.590860	0.366482
0.881155	0.988587	0.001131
0.109502	0.646835	0.895490
0.551431	0.249173	0.532156
0.950379	0.912875	0.923837
0.327143	0.648331	0.945694
0.839188	0.523880	0.590592
0.828631	0.656456	0.481057
0.978235	0.539899	0.435279
0.752584	0.597992	0.814698
0.506259	0.705270	0.675288
0.704300	0.148210	0.550557
0.969451	0.861692	0.445092
0.915325	0.486118	0.678782
0.697632	0.076751	0.181822
0.400170	0.764628	0.986238
0.035770	0.338481	0.708955
0.207401	0.863811	0.316256
0.123238	0.893121	0.249584
0.459414	0.510229	0.926654
0.967858	0.467265	0.092866
0.351810	0.275065	0.484100
0.429015	0.217190	0.442007
0.697328	0.205907	0.959488
0.903764	0.787189	0.589259
0.450852	0.401781	0.353019
0.502080	0.835312	0.493148
0.441084	0.208170	0.279266
0.802061	0.298976	0.575303
0.761034	0.388478	0.481567
0.393095	0.024468	0.608957
0.433530	0.120567	0.821631
0.844683	0.673423	0.438389
0.569531	0.471684	0.704328
0.980814	0.545926	0.448234
0.776066	0.622297	0.749186
0.894439	0.623960	0.693809
0.547217	0.039020	0.309167
0.503826	0.240451	0.908273
0.285579	0.539017	0.663897
0.132224	0.818272	0.719617
0.953253	0.242968	0.878532
0.084478	0.600083	0.840197
0.640432	0.280824	0.921055
0.998912	0.703981	0.233679
0.066240	0.294331	0.169828
0.369989	0.691479	0.818973
0.690532	0.772432	0.419804
0.566939	0.623394	0.637914
0.216933	0.560375	0.409854
0.415749	0.805812	0.093125
0.306443	0.000538	0.245235
0.466571	0.592309	0.354717
0.797519	0.592661	0.378293
0.935812	0.210239	0.839121
0.142576	0.303370	0.537031
0.491862	0.117888	0.280575
0.622457	0.209565	0.655275
0.045566	0.375926	0.845461
0.689430	0.527426	0.959688
0.011298	0.430591	0.481866
0.015880	0.758486	0.407996
0.621600	0.057641	0.751446
0.989902	0.176401	0.149290
0.308130	0.505169	0.257846
0.000560	0.682740	0.091402
0.403753	0.599902	0.965630
0.394661	0.677299	0.511848
0.975392	0.245727	0.695829
0.963434	0.518141	0.437937
0.964355	0.844694	0.388970
0.731578	0.888734	0.748203
0.490612	0.209842	0.843546
0.172698	0.444272	0.111349
0.669647	0.015747	0.067658
0.264224	0.976418	0.480494
0.095199	0.246748	0.623698
0.521453	0.515440	0.399560
0.758403	0.954377	0.900636
0.814428	0.780838	0.355179
0.103533	0.424581	0.615693
0.872926	0.696323	0.321605
0.662721	0.081883	0.526807
0.423897	0.802118	0.997631
0.766729	0.621688	0.829573
0.382243	0.827302	0.523623
0.696020	0.463518	0.516928
0.929903	0.927069	0.193287
0.816097	0.157000	0.597128
0.169771	0.644476	0.338916
0.233210	0.349013	0.995191
0.830025	0.023431	0.670361
0.811285	0.834460	0.705194
0.721021	0.979377	0.387075
0.508057	0.564669	0.815496
0.810960	0.526295	0.859128
0.418114	0.776528	0.896144
0.388109	0.263356	0.087157
0.152736	0.132004	0.417405
0.316394	0.141717	0.002758
0.741092	0.421731	0.860562
0.367788	0.461671	0.459934
0.604564	0.487976	0.486787
0.528934	0.792520	0.994718
0.835626	0.061289	0.847107
0.531036	0.562254	0.594204
0.504931	0.681755	0.546150
0.141106	0.931282	0.317742
0.524913	0.289797	0.014564
0.479207	0.744170	0.152157
0.215413	0.923063	0.599663
0.290413	0.345511	0.459355
0.646527	0.744971	0.651081
0.201748	0.350757	0.288814
0.576067	0.857077	0.957858
0.033455	0.580009	0.178960
0.853683	0.511457	0.385598
0.710475	0.792465	0.360519
0.030927	0.940896	0.367029
0.734114	0.101421	0.001497
0.096196	0.563703	0.516456
0.025412	0.504368	0.797498
0.245675	0.296565	0.568314
0.740801	0.329976	0.312652
0.906126	0.622890	0.582201
0.887198	0.083378	0.515485
0.342505	0.415667	0.411461
0.727760	0.663413	0.430638
0.613113	0.802931	0.299571
0.571045	0.730134	0.241396
0.877174	0.090475	0.648287
0.075445	0.618090	0.029534
0.614389	0.420528	0.993671
0.177270	0.120587	0.128087
0.683241	0.946666	0.530824
0.664951	0.212290	0.289184
0.824491	0.344293	0.645337
0.773384	0.832268	0.033151
0.708493	0.952598	0.339149
0.461507	0.716705	0.146667
0.429657	0.257933	0.680690
0.762744	0.450249	0.836799
0.968557	0.280153	0.963903
0.262041	0.897115	0.024322
0.071899	0.212494	0.627868
0.854766	0.477779	0.173786
0.742701	0.892135	0.668502
0.981795	0.874249	0.409338
0.587785	0.842670	0.765956
0.011706	0.176627	0.954411
0.136823	0.231239	0.156027
0.855013	0.725837	0.659904
0.426885	0.622177	0.891099
0.746997	0.462092	0.049576
0.138626	0.385573	0.065807
0.924685	0.955849	0.412928
0.874922	0.533184	0.324801
0.150155	0.977716	0.514904
0.289982	0.105754	0.024691
0.196356	0.955919	0.968312
0.206603	0.524806	0.289416
0.013236	0.474675	0.728926
0.101482	0.048557	0.378001
0.830995	0.583958	0.024793
0.893134	0.135672	0.775819
0.433873	0.620864	0.820326
0.334177	0.622129	0.725183
0.751934	0.984958	0.142343
0.989436	0.655534	0.028277
0.269860	0.364665	0.759247
0.273498	0.807769	0.385130
0.040858	0.778976	0.306136
0.826030	0.200961	0.771492
0.820305	0.978402	0.487666
0.120376	0.333266	0.916210
0.497868	0.741314	0.967075
0.130626	0.080079	0.304843
0.108346	0.906490	0.463825
0.624538	0.572801	0.815968
0.740599	0.099878	0.933882
0.704387	0.821383	0.588812
0.140428	0.543264	0.995729
0.084996	0.548414	0.525522
0.217406	0.574734	0.491750
0.777892	0.241603	0.448596
0.517143	0.065499	0.738703
0.842726	0.408030	0.863646
0.509609	0.284840	0.122556
0.171774	0.927646	0.019908
0.770632	0.444617	0.732013
0.390527	0.755047	0.015537
0.297802	0.646977	0.201642
0.387060	0.507584	0.561968
0.803548	0.763581	0.349551
0.225075	0.204492	0.201275
0.367222	0.391859	0.046152
0.750181	0.085716	0.762673
0.804589	0.963480	0.539580
0.566160	0.540734	0.148965
0.027187	0.822437	0.689936
0.737686	0.216690	0.660965
0.015581	0.144795	0.728544
0.068110	0.851760	0.497571
0.319587	0.439384	0.760015
0.605636	0.793685	0.311383
0.725134	0.548357	0.763937
0.648408	0.015018	0.254435
0.391447	0.058772	0.829604
0.448683	0.225657	0.315795
0.863857	0.340992	0.271236
0.558491	0.909816	0.432482
0.406545	0.546936	0.622710
0.813840	0.278649	0.347329
0.576135	0.330853	0.799903
0.821736	0.731290	0.992117
0.371097	0.297524	0.445277
0.993942	0.956160	0.791485
0.143468	0.737441	0.133434
0.163640	0.780928	0.212808
0.248502	0.575737	0.217903
0.125785	0.793583	0.629436
0.634373	0.141307	0.138491
0.559180	0.108662	0.619352
0.738154	0.854750	0.485119
0.217961	0.941694	0.688516
0.655850	0.738454	0.528075
0.522367	0.381522	0.587835
0.093307	0.269332	0.776228
0.233379	0.414217	0.384894
0.581410	0.024412	0.913781
0.262979	0.353847	0.756273
0.353016	0.311642	0.692707
0.351468	0.874442	0.083441
0.630663	0.033011	0.522099
0.835492	0.314063	0.364949
0.363126	0.894217	0.097172
0.535076	0.335910	0.199777
0.175472	0.254840	0.949792
0.405192	0.883026	0.651428
0.961335	0.905152	0.778903
0.527047	0.152156	0.169512
0.647666	0.360386	0.333325
0.756474	0.538922	0.425269
0.701313	0.380460	0.970939
0.401496	0.670523	0.409671
0.423318	0.852871	0.307362
0.168331	0.243732	0.947413
0.490890	0.418622	0.093727
0.794762	0.925028	0.397306
0.058588	0.775769	0.127325
0.782031	0.546259	0.239270
0.519293	0.962329	0.100336
0.941054	0.743298	0.990300
0.252119	0.600014	0.331018
0.585980	0.536718	0.946488
0.848465	0.572404	0.798237
0.637783	0.642566	0.115350
0.909007	0.415895	0.314304
0.142770	0.027890	0.882407
0.043429	0.318917	0.522639
0.265581	0.889729	0.948148
0.681328	0.554635	0.195856
0.183423	0.337835	0.376207
0.216725	0.914487	0.536398
0.988009	0.100470	0.710743
0.360225	0.764664	0.345965
0.193809	0.049170	0.550739
0.861902	0.214766	0.531474
0.255951	0.752441	0.211088
0.494562	0.067577	0.954411
0.118267	0.119908	0.655043
0.851084	0.211120	0.606963
0.741696	0.987507	0.249784
0.611139	0.418774	0.012394
0.305402	0.720862	0.576557
0.971584	0.640490	0.098687
0.827707	0.078061	0.019003
0.411469	0.297793	0.083535
0.821071	0.174608	0.658011
0.376590	0.337442	0.635343
0.775079	0.932386	0.618598
0.320120	0.353335	0.238930
0.253565	0.371015	0.944008
0.324913	0.453406	0.796224
0.696685	0.014096	0.814412
0.759612	0.227964	0.531274
0.135965	0.034330	0.982294
0.584792	0.668102	0.745487
0.460002	0.050629	0.163758
0.526888	0.687505	0.383041
0.110701	0.216837	0.304717
0.876768	0.518153	0.218002
0.644638	0.905806	0.633099
0.646335	0.180126	0.263736
0.961281	0.394066	0.712869
0.730618	0.967885	0.231750
0.679534	0.991453	0.832910
0.074382	0.950107	0.031197
0.636225	0.536574	0.493418
0.131347	0.347318	0.901788
0.284862	0.593082	0.994730
0.630645	0.831296	0.311973
0.390173	0.533281	0.688130
0.329251	0.782339	0.730776
0.343604	0.484640	0.815400
0.530644	0.845257	0.295750
0.167188	0.341378	0.543572
0.189036	0.242066	0.751069
0.327823	0.207316	0.293488
0.895081	0.729097	0.318854
0.351245	0.237786	0.265513
0.453002	0.328398	0.893367
0.404620	0.387413	0.682900
0.610682	0.517991	0.611804
0.008904	0.547189	0.202998
0.293290	0.932757	0.956932
0.346778	0.468281	0.688688
0.917596	0.307383	0.585937
0.749176	0.221617	0.587124
0.528188	0.885008	0.556361
0.373094	0.231313	0.030029
0.098359	0.319886	0.034092
0.325572	0.646607	0.949494
0.877504	0.719578	0.419934
0.043401	0.481004	0.495410
0.643425	0.401862	0.620350
0.105343	0.048907	0.345361
0.632001	0.683752	0.414506
0.333271	0.269071	0.614981
0.268254	0.074689	0.033851
0.530903	0.880766	0.506464
0.111889	0.113164	0.671982
0.013412	0.032638	0.075118
0.156964	0.265722	0.181658
0.698448	0.555761	0.048540
0.289390	0.299473	0.192335
0.458750	0.021483	0.000150
0.807547	0.843937	0.795697
0.178747	0.911211	0.858541
0.950350	0.975225	0.298204
0.012197	0.389344	0.226291
0.853646	0.085260	0.828746
0.205142	0.772132	0.786521
0.769932	0.540904	0.316041
0.028110	0.324291	0.692751
0.237892	0.192588	0.014501
0.353713	0.991772	0.767218
0.677355	0.159170	0.858828
0.720435	0.593159	0.075041
0.111811	0.995498	0.966689
0.840650	0.343696	0.496329
0.884707	0.841287	0.085353
0.940537	0.875048	0.785454
0.837287	0.954641	0.192261
0.561797	0.640440	0.786462
0.954815	0.650732	0.311052
0.009723	0.258876	0.465745
0.464587	0.595819	0.393628
0.999397	0.453726	0.727785
0.283177	0.149001	0.345409
0.731447	0.280003	0.096997
0.061955	0.498763	0.434979
0.121009	0.811239	0.778351
0.368959	0.208592	0.930922
0.708202	0.870914	0.851665
0.271761	0.965583	0.347646
0.395631	0.244967	0.909127
0.250054	0.318187	0.658632
0.088109	0.600968	0.812821
0.468217	0.493916	0.749539
0.051993	0.566105	0.928691
0.477204	0.505008	0.735209
0.866180	0.580199	0.685575
0.891655	0.179756	0.053643
0.704050	0.741514	0.112635
0.002182	0.999374	0.976607
0.865277	0.402198	0.625691
0.134365	0.174977	0.840575
0.468656	0.246758	0.262643
0.355037	0.766435	0.403279
0.521758	0.501035	0.310385
0.353001	0.324536	0.770209
0.700427	0.270683	0.320259
0.485406	0.030101	0.811953
0.600807	0.297264	0.376319
0.582540	0.108369	0.407352
0.468792	0.146579	0.660349
0.642883	0.914153	0.698973
0.966455	0.507978	0.349769
0.526816	0.012975	0.336500
0.902232	0.384888	0.189241
0.671453	0.325545	0.910199
0.531287	0.995929	0.193994
0.200605	0.457681	0.940639
0.524706	0.682485	0.372558
0.092986	0.204892	0.392476
0.510834	0.532715	0.598785
0.798279	0.400605	0.219117
0.709261	0.283515	0.317740
0.354800	0.269144	0.421659
0.107659	0.851022	0.137203
0.164021	0.749295	0.019582
0.373839	0.066800	0.036247
0.616280	0.371453	0.682201
0.750124	0.360936	0.414505
0.238601	0.701064	0.058973
0.044260	0.734799	0.010459
0.449558	0.603222	0.573308
0.010847	0.905313	0.334257
